fname,created_dttm
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210617_115928.JPG,2021-06-17T11:59:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210618_115928.JPG,2021-06-18T11:59:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210619_120427.JPG,2021-06-19T12:04:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210620_115926.JPG,2021-06-20T11:59:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210621_120426.JPG,2021-06-21T12:04:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210622_115925.JPG,2021-06-22T11:59:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210623_115925.JPG,2021-06-23T11:59:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210624_115924.JPG,2021-06-24T11:59:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210625_115924.JPG,2021-06-25T11:59:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210626_115923.JPG,2021-06-26T11:59:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210627_120423.JPG,2021-06-27T12:04:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210628_115922.JPG,2021-06-28T11:59:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210629_115921.JPG,2021-06-29T11:59:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210630_120421.JPG,2021-06-30T12:04:21Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210701_115920.JPG,2021-07-01T11:59:21Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210702_115920.JPG,2021-07-02T11:59:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210703_115919.JPG,2021-07-03T11:59:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210704_120419.JPG,2021-07-04T12:04:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210705_115918.JPG,2021-07-05T11:59:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210706_115918.JPG,2021-07-06T11:59:18Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210707_115917.JPG,2021-07-07T11:59:18Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210708_115916.JPG,2021-07-08T11:59:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210709_115916.JPG,2021-07-09T11:59:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210710_115915.JPG,2021-07-10T11:59:16Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210711_115915.JPG,2021-07-11T11:59:15Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210712_120414.JPG,2021-07-12T12:04:15Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210713_115914.JPG,2021-07-13T11:59:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210714_120413.JPG,2021-07-14T12:04:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210715_120413.JPG,2021-07-15T12:04:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210716_120412.JPG,2021-07-16T12:04:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210717_115912.JPG,2021-07-17T11:59:12Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210718_115911.JPG,2021-07-18T11:59:12Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210719_115911.JPG,2021-07-19T11:59:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210720_115910.JPG,2021-07-20T11:59:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210721_115910.JPG,2021-07-21T11:59:10Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210722_115909.JPG,2021-07-22T11:59:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210723_115909.JPG,2021-07-23T11:59:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210724_115908.JPG,2021-07-24T11:59:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210725_115907.JPG,2021-07-25T11:59:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210726_115907.JPG,2021-07-26T11:59:07Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210727_115906.JPG,2021-07-27T11:59:07Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210728_115906.JPG,2021-07-28T11:59:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210729_115905.JPG,2021-07-29T11:59:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210730_115905.JPG,2021-07-30T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210731_115904.JPG,2021-07-31T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210801_115904.JPG,2021-08-01T11:59:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210802_115903.JPG,2021-08-02T11:59:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210803_115903.JPG,2021-08-03T11:59:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210804_115902.JPG,2021-08-04T11:59:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210805_115902.JPG,2021-08-05T11:59:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210806_115901.JPG,2021-08-06T11:59:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210807_115901.JPG,2021-08-07T11:59:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210808_115900.JPG,2021-08-08T11:59:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210809_115859.JPG,2021-08-09T11:59:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210810_120359.JPG,2021-08-10T12:03:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210811_115858.JPG,2021-08-11T11:58:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210812_115858.JPG,2021-08-12T11:58:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210813_115857.JPG,2021-08-13T11:58:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210814_115856.JPG,2021-08-14T11:58:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210815_115855.JPG,2021-08-15T11:58:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210816_115855.JPG,2021-08-16T11:58:55Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210817_115854.JPG,2021-08-17T11:58:55Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210818_115854.JPG,2021-08-18T11:58:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210819_115853.JPG,2021-08-19T11:58:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210820_115852.JPG,2021-08-20T11:58:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210821_115852.JPG,2021-08-21T11:58:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210822_115851.JPG,2021-08-22T11:58:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210823_115851.JPG,2021-08-23T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210824_115850.JPG,2021-08-24T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210825_115850.JPG,2021-08-25T11:58:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210826_115849.JPG,2021-08-26T11:58:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210827_115849.JPG,2021-08-27T11:58:49Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210828_115848.JPG,2021-08-28T11:58:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210829_120347.JPG,2021-08-29T12:03:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210830_115847.JPG,2021-08-30T11:58:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210831_115846.JPG,2021-08-31T11:58:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210901_115846.JPG,2021-09-01T11:58:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210902_120345.JPG,2021-09-02T12:03:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210903_115845.JPG,2021-09-03T11:58:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210904_115844.JPG,2021-09-04T11:58:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210905_115844.JPG,2021-09-05T11:58:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210906_115843.JPG,2021-09-06T11:58:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210907_115843.JPG,2021-09-07T11:58:43Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210908_115842.JPG,2021-09-08T11:58:43Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210909_115842.JPG,2021-09-09T11:58:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210910_115841.JPG,2021-09-10T11:58:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210911_120340.JPG,2021-09-11T12:03:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210912_115840.JPG,2021-09-12T11:58:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210913_115840.JPG,2021-09-13T11:58:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210914_115839.JPG,2021-09-14T11:58:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210915_115838.JPG,2021-09-15T11:58:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210916_120338.JPG,2021-09-16T12:03:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210917_115837.JPG,2021-09-17T11:58:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210918_115837.JPG,2021-09-18T11:58:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210919_115836.JPG,2021-09-19T11:58:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210920_115836.JPG,2021-09-20T11:58:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210921_115835.JPG,2021-09-21T11:58:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210922_115835.JPG,2021-09-22T11:58:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210923_115834.JPG,2021-09-23T11:58:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210924_115834.JPG,2021-09-24T11:58:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210925_115833.JPG,2021-09-25T11:58:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210926_115833.JPG,2021-09-26T11:58:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210927_115832.JPG,2021-09-27T11:58:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210928_115832.JPG,2021-09-28T11:58:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210929_115831.JPG,2021-09-29T11:58:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20210930_120331.JPG,2021-09-30T12:03:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211001_115830.JPG,2021-10-01T11:58:31Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211002_115830.JPG,2021-10-02T11:58:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211003_120329.JPG,2021-10-03T12:03:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211004_115829.JPG,2021-10-04T11:58:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211005_115828.JPG,2021-10-05T11:58:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211006_115828.JPG,2021-10-06T11:58:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211007_115827.JPG,2021-10-07T11:58:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211008_115827.JPG,2021-10-08T11:58:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211009_115826.JPG,2021-10-09T11:58:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211010_115826.JPG,2021-10-10T11:58:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211011_115825.JPG,2021-10-11T11:58:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211012_115824.JPG,2021-10-12T11:58:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211013_115824.JPG,2021-10-13T11:58:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211014_115823.JPG,2021-10-14T11:58:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211015_115823.JPG,2021-10-15T11:58:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211016_120322.JPG,2021-10-16T12:03:23Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211017_115822.JPG,2021-10-17T11:58:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211018_115821.JPG,2021-10-18T11:58:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211019_121518.JPG,2021-10-19T12:15:18Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W3/Hbwtr_w3_20211024_115812.JPG,2021-10-24T11:58:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201106_115812.JPG,2020-11-06T11:58:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201107_115811.JPG,2020-11-07T11:58:12Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201108_115810.JPG,2020-11-08T11:58:10Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201109_115809.JPG,2020-11-09T11:58:09Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201110_115807.JPG,2020-11-10T11:58:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201111_115806.JPG,2020-11-11T11:58:07Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201112_115805.JPG,2020-11-12T11:58:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201113_115804.JPG,2020-11-13T11:58:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201114_120503.JPG,2020-11-14T12:05:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201115_120002.JPG,2020-11-15T12:00:03Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201116_120001.JPG,2020-11-16T12:00:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201117_120000.JPG,2020-11-17T12:00:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201118_115959.JPG,2020-11-18T11:59:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201119_115957.JPG,2020-11-19T11:59:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201120_115956.JPG,2020-11-20T11:59:57Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201121_115955.JPG,2020-11-21T11:59:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201122_115954.JPG,2020-11-22T11:59:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201123_115953.JPG,2020-11-23T11:59:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201124_115951.JPG,2020-11-24T11:59:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201125_115950.JPG,2020-11-25T11:59:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201126_115949.JPG,2020-11-26T11:59:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201127_115948.JPG,2020-11-27T11:59:48Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201128_115947.JPG,2020-11-28T11:59:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201129_115945.JPG,2020-11-29T11:59:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201130_115944.JPG,2020-11-30T11:59:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201201_115943.JPG,2020-12-01T11:59:43Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201202_115942.JPG,2020-12-02T11:59:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201203_115940.JPG,2020-12-03T11:59:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201204_115939.JPG,2020-12-04T11:59:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201205_115938.JPG,2020-12-05T11:59:38Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201206_115937.JPG,2020-12-06T11:59:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201207_115936.JPG,2020-12-07T11:59:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201208_115935.JPG,2020-12-08T11:59:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201209_115933.JPG,2020-12-09T11:59:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201210_115932.JPG,2020-12-10T11:59:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201211_115931.JPG,2020-12-11T11:59:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201212_115930.JPG,2020-12-12T11:59:30Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201213_115929.JPG,2020-12-13T11:59:29Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201214_115927.JPG,2020-12-14T11:59:28Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201215_115926.JPG,2020-12-15T11:59:27Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201216_115925.JPG,2020-12-16T11:59:26Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201217_115924.JPG,2020-12-17T11:59:25Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201218_115923.JPG,2020-12-18T11:59:24Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201219_115922.JPG,2020-12-19T11:59:22Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201220_115921.JPG,2020-12-20T11:59:21Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201221_115920.JPG,2020-12-21T11:59:20Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201222_115918.JPG,2020-12-22T11:59:19Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201223_115917.JPG,2020-12-23T11:59:18Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201224_115916.JPG,2020-12-24T11:59:17Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201225_115915.JPG,2020-12-25T11:59:15Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201226_115914.JPG,2020-12-26T11:59:14Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201227_115913.JPG,2020-12-27T11:59:13Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201228_115911.JPG,2020-12-28T11:59:12Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201229_115910.JPG,2020-12-29T11:59:11Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201230_115909.JPG,2020-12-30T11:59:10Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20201231_115908.JPG,2020-12-31T11:59:08Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210101_120407.JPG,2021-01-01T12:04:07Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210102_115905.JPG,2021-01-02T11:59:06Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210103_115904.JPG,2021-01-03T11:59:05Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210104_115903.JPG,2021-01-04T11:59:04Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210105_115902.JPG,2021-01-05T11:59:02Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210106_115901.JPG,2021-01-06T11:59:01Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210107_115900.JPG,2021-01-07T11:59:00Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210108_115858.JPG,2021-01-08T11:58:59Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210109_115857.JPG,2021-01-09T11:58:58Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210110_115856.JPG,2021-01-10T11:58:57Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210111_115855.JPG,2021-01-11T11:58:56Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210112_115854.JPG,2021-01-12T11:58:54Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210113_115853.JPG,2021-01-13T11:58:53Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210114_115852.JPG,2021-01-14T11:58:52Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210115_115850.JPG,2021-01-15T11:58:51Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210116_115849.JPG,2021-01-16T11:58:50Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210117_115848.JPG,2021-01-17T11:58:49Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210118_115847.JPG,2021-01-18T11:58:47Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210119_115846.JPG,2021-01-19T11:58:46Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210120_115845.JPG,2021-01-20T11:58:45Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210121_115844.JPG,2021-01-21T11:58:44Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210122_115842.JPG,2021-01-22T11:58:43Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210123_115841.JPG,2021-01-23T11:58:42Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210124_115840.JPG,2021-01-24T11:58:41Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210125_115839.JPG,2021-01-25T11:58:40Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210126_115838.JPG,2021-01-26T11:58:39Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210127_115837.JPG,2021-01-27T11:58:37Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210128_115836.JPG,2021-01-28T11:58:36Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210129_115835.JPG,2021-01-29T11:58:35Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210130_115834.JPG,2021-01-30T11:58:34Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210131_115833.JPG,2021-01-31T11:58:33Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210201_115832.JPG,2021-02-01T11:58:32Z
F:/hbef_fcam_images/project_dir/labeled_image_files/W4/Hbwtr_w4_20210203_115829.JPG,2021-02-03T11:58:30Z
